time,000016,000300,000852,000903,000905,000906,399006,399673
20150528,3124.62,4834.01,12818.99,4323.2,9868.42,5713.43,3432.98,3294.84
20150529,3111.33,4840.83,13027.21,4311.77,9966.85,5736.51,3542.84,3393.59
20150601,3244.32,5076.18,13691.17,4502.6,10488.31,6021.97,3718.75,3565.25
20150602,3258.31,5161.87,14276.32,4531.24,10886.4,6162.93,3901.54,3754.43
20150603,3238.43,5143.59,14356.6,4508.83,10979.99,6164.61,3982.25,3871.4
20150604,3299.03,5181.42,14308.65,4556.8,10965.41,6192.99,3943.47,3852.03
20150605,3303.99,5230.55,14465.75,4600.87,11144.52,6265.08,3885.83,3753.9
20150608,3458.71,5353.75,14099.73,4773.52,11030.92,6345.76,3704.55,3587.36
20150609,3414.0,5317.46,14106.23,4718.67,11013.74,6312.99,3705.54,3591.67
20150610,3370.38,5309.11,14461.81,4669.43,11208.06,6340.71,3834.7,3721.22
20150611,3347.12,5306.59,14768.88,4638.36,11366.29,6366.78,3862.14,3730.06
20150612,3350.25,5335.12,15006.34,4649.8,11545.89,6422.07,3899.71,3768.26
20150615,3262.48,5221.17,14707.78,4544.54,11332.89,6290.77,3696.03,3547.16
20150616,3179.65,5064.82,14102.22,4421.98,10879.84,6082.55,3590.67,3460.68
20150617,3211.71,5138.83,14407.31,4476.3,11100.55,6182.2,3741.36,3625.71
20150618,3068.49,4930.55,13934.21,4284.26,10731.38,5945.73,3504.55,3371.02
20150619,2903.06,4637.05,13024.72,4049.25,9987.41,5573.44,3314.98,3169.33
20150623,3003.16,4786.09,13047.02,4200.96,10046.88,5706.92,3393.94,3264.57
20150624,3045.24,4880.13,13313.79,4278.8,10267.63,5823.12,3383.4,3246.32
20150625,2943.99,4706.52,12760.48,4146.59,9906.1,5616.62,3206.38,3069.78
20150626,2736.7,4336.2,11730.75,3850.01,9078.07,5166.2,2920.7,2772.76
20150629,2678.37,4191.55,10906.04,3775.09,8484.64,4943.37,2689.76,2537.61
20150630,2870.03,4473.0,11381.47,4036.63,8906.02,5249.52,2858.61,2717.21
20150701,2736.85,4253.02,10734.01,3845.94,8411.91,4981.6,2759.41,2610.52
20150702,2714.25,4108.0,10002.36,3768.26,7835.1,4761.34,2649.32,2513.96
20150703,2582.27,3885.92,9358.73,3562.39,7355.49,4494.2,2605.28,2490.4
20150706,2750.0,3998.54,8858.91,3748.6,7236.0,4566.63,2493.83,2379.21
20150707,2812.45,3928.0,8356.13,3782.07,6763.53,4426.12,2352.01,2217.92
20150708,2608.98,3663.04,8114.6,3503.62,6602.37,4178.86,2364.05,2231.87
20150709,2781.08,3897.63,8348.88,3741.96,6896.35,4424.08,2435.76,2314.32
20150710,2898.41,4106.56,8620.27,3928.12,7244.78,4657.53,2535.89,2430.6
20150713,2869.05,4211.81,9032.56,3944.54,7695.64,4823.01,2683.07,2589.44
20150714,2763.07,4112.15,9338.17,3800.81,7859.06,4768.93,2726.05,2621.46
20150715,2757.95,3966.76,8942.91,3732.15,7405.3,4569.74,2590.03,2478.05
20150716,2742.85,3997.36,9041.23,3732.14,7578.76,4625.21,2627.08,2519.37
20150717,2807.07,4151.5,9541.26,3839.97,7994.7,4825.09,2783.32,2687.62
20150720,2783.76,4160.61,9839.92,3825.49,8116.5,4853.83,2848.3,2740.14
20150721,2772.77,4166.01,10062.89,3809.97,8220.46,4876.37,2882.9,2757.28
20150722,2739.79,4157.16,10228.86,3778.98,8320.24,4886.41,2897.37,2766.52
20150723,2790.76,4250.81,10553.22,3853.87,8551.99,5004.19,2967.95,2834.53
20150724,2741.04,4176.28,10449.75,3791.1,8425.07,4920.46,2897.82,2751.52
20150727,2493.29,3818.73,9719.55,3454.07,7794.18,4514.93,2683.45,2535.09
20150728,2485.67,3811.09,9284.54,3459.91,7649.82,4483.49,2581.96,2442.51
20150729,2531.45,3930.38,9727.23,3535.1,8022.8,4647.06,2693.87,2565.92
20150730,2467.37,3815.41,9460.73,3440.12,7800.58,4513.3,2561.19,2435.77
20150731,2461.24,3816.7,9223.64,3444.31,7727.06,4501.57,2539.84,2432.13
20150803,2479.72,3829.24,8723.59,3481.69,7540.21,4479.43,2399.27,2296.58
20150804,2534.71,3948.16,9265.22,3558.46,7942.1,4647.72,2546.16,2442.47
